eName,isPlanet,semimajorAxis,perihelion,aphelion,eccentricity,inclination,density,gravity,escape,meanRadius,equaRadius,polarRadius,flattening,dimension,sideralOrbit,sideralRotation,discoveryDate,mass_kg,volume,orbit_type,orbits,bondAlbido,geomAlbido,RV_abs,p_transit,transit_visibility,transit_depth,massj,semimajorAxis_AU,grav_int
136199 Eris,TRUE,10180122852,2147483647,2147483647,0.44068,44.0445,2.52,0.82,1380,1163,0,0,0,NA,203830,25.92,05/01/2005,1.66E+022,6590000000,Primary,NA,NA,0.96,3.02974482300215E-05,6.85163637158826E-05,0.012332945468859,2.78942217074113E-06,8.73684210526316E-06,68.0499181195899,2.12736166362028E+016
5 Astraea,FALSE,384877000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,08/12/1845,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001809344284018,0.325681971123242,2.24586009581551E-09,1.26315789473684E-11,2.57274383785731,21518232864126.9
5145 Pholus,FALSE,3055227000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,09/01/1992,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000227929054044,0.041027229727938,2.24586009581551E-09,1.26315789473684E-11,20.4229310598069,341478648322.819
4769 Castalia,FALSE,159053000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,09/08/1989,2.4E+016,NA,Primary,NA,NA,NA,NA,0.004378257561945,0.788086361150057,2.24586009581551E-09,1.26315789473684E-11,1.06320363555816,125998910661318
Remus,FALSE,706,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,09/08/2005,2.4E+016,NA,Secondary,87 Sylvia,NA,NA,NA,986.366855524079,177546.033994334,2.24586009581551E-09,1.26315789473684E-11,4.71931850832152E-06,6.39500838623214E+024
624 Hektor,FALSE,781183000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,10/02/1907,2.4E+016,NA,Primary,NA,NA,NA,NA,0.00089143644959,0.160458560926185,2.24586009581551E-09,1.26315789473684E-11,5.22188582193503,5223299794124.48
216 Kleopatra,FALSE,417796000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,10/04/1880,2.4E+016,NA,Primary,NA,NA,NA,NA,0.00166678235311,0.300020823559823,2.24586009581551E-09,1.26315789473684E-11,2.79279376133527,18260891036467.1
3753 Cruithne,FALSE,149260000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,10/10/1986,2.4E+016,NA,Primary,NA,NA,NA,NA,0.004665516548305,0.839792978694895,2.24586009581551E-09,1.26315789473684E-11,0.997741473869788,143074964186624
3 Junon,FALSE,399480000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,12/01/1804,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001743203664764,0.313776659657555,2.24586009581551E-09,1.26315789473684E-11,2.6703588636038,19973788093340.8
10 Hygiea,FALSE,469345000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,12/04/1849,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001483716668975,0.267069000415473,2.24586009581551E-09,1.26315789473684E-11,3.13737754290108,14469919971793.7
21 Lutetia,FALSE,364277000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,12/11/1852,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001911663377045,0.344099407868188,2.24586009581551E-09,1.26315789473684E-11,2.43504134313858,24020775143985.5
253 Mathilde,FALSE,395900000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,12/11/1885,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001758966910836,0.316614043950493,2.24586009581551E-09,1.26315789473684E-11,2.64642804170608,20336654803680.1
Uranus,TRUE,2870658186,2147483647,2147483647,0.0457,0.772,1.27,8.87,21380,25362,25559,24973,0.02293,NA,30685.4,-17.24,13/03/1781,8.68E+025,68300000000000,Primary,NA,0.3,0.488,0.296744357103154,0.00025140715238,0.045253287428488,0.001326544475766,0.045684210526316,19.1891647425701,1.39893017191812E+021
7 Iris,FALSE,357019000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,13/08/1847,2.4E+016,NA,Primary,NA,NA,NA,NA,0.00195052644257,0.351094759662651,2.24586009581551E-09,1.26315789473684E-11,2.38652460980516,25007360913888.6
433 Eros,FALSE,218155000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,13/08/1898,2.4E+016,NA,Primary,NA,NA,NA,NA,0.003192111113658,0.57458000045839,2.24586009581551E-09,1.26315789473684E-11,1.45827610365847,66976149791580.8
Vanth,FALSE,8980,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,13/11/2005,2.4E+016,NA,Secondary,90482 Orcus,NA,NA,NA,77.5473273942094,13958.5189309577,2.24586009581551E-09,1.26315789473684E-11,6.00275923579706E-05,3.95273634555384E+022
90377 Sedna,FALSE,75659770000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,14/11/2003,2.4E+016,NA,Primary,NA,NA,NA,NA,9.20403273760943E-06,0.00165672589277,2.24586009581551E-09,1.26315789473684E-11,505.754324215793,556827258.142917
10199 Chariklo,FALSE,2380000000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,15/02/1997,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000292594537815,0.052667016806723,2.24586009581551E-09,1.26315789473684E-11,15.9093173509989,562725513734.906
87 Sylvia,FALSE,522135000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,16/05/1866,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001333706799966,0.240067223993795,2.24586009581551E-09,1.26315789473684E-11,3.49025689708564,11691895051550.4
(243) Ida I Dactyl,FALSE,108,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,17/02/1994,2.4E+016,NA,Secondary,243 Ida,NA,NA,NA,6447.91666666667,1160625,2.24586009581551E-09,1.26315789473684E-11,7.21935409204992E-07,2.7327695473251E+026
90482 Orcus,FALSE,5862440000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,17/02/2004,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000118785863906,0.021381455503169,2.24586009581551E-09,1.26315789473684E-11,39.1879909290714,92745681898.2516
Pluto,TRUE,5906440628,2147483647,2147483647,0.2488,17.16,1.89,0.62,1210,1188.3,1188.3,1195,0,NA,90465,-153.2928,18/02/1930,1.3E+022,7150000000,Primary,NA,NA,0.575,3.1017133337474E-05,0.000118096556612,0.02125738019016,2.91210488730243E-06,6.8421052631579E-06,39.482116960372,4.94915374702644E+016
5335 Damocles,FALSE,8368303000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,18/02/1991,2.4E+016,NA,Primary,NA,NA,NA,NA,8.32157965599477E-05,0.014978843380791,2.24586009581551E-09,1.26315789473684E-11,55.9386504690404,45517219746.8612
Romulus,FALSE,1356,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,18/02/2001,2.4E+016,NA,Secondary,87 Sylvia,NA,NA,NA,513.550884955752,92439.1592920354,2.24586009581551E-09,1.26315789473684E-11,9.06430013779601E-06,1.73352912000418E+024
Alexhelios,FALSE,775,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,18/09/2008,2.4E+016,NA,Secondary,216 Kleopatra,NA,NA,NA,898.548387096774,161738.709677419,2.24586009581551E-09,1.26315789473684E-11,5.18055501975805E-06,5.30697590010406E+024
Cleoselene,FALSE,380,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,18/09/2008,2.4E+016,NA,Secondary,216 Kleopatra,NA,NA,NA,1832.56578947368,329861.842105263,2.24586009581551E-09,1.26315789473684E-11,2.54014310646201E-06,2.20741163434903E+025
8 Flora,FALSE,329313000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,18/10/1847,2.4E+016,NA,Primary,NA,NA,NA,NA,0.002114629546966,0.380633318453872,2.24586009581551E-09,1.26315789473684E-11,2.20132143899559,29392245728460.7
2060 Chiron,FALSE,2042652000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,18/10/1977,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000340917101885,0.061365078339335,2.24586009581551E-09,1.26315789473684E-11,13.6542852544759,763944402737.131
5261 Eureka,FALSE,227908000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,20/06/1990,2.4E+016,NA,Primary,NA,NA,NA,NA,0.003055509240571,0.549991663302736,2.24586009581551E-09,1.26315789473684E-11,1.52347088186196,61366503696464
588 Achilles,FALSE,776669000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,22/02/1906,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000896617477973,0.161391146035184,2.24586009581551E-09,1.26315789473684E-11,5.19171159566511,5284191867487.4
Weywot,FALSE,10000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,22/02/2007,2.4E+016,NA,Secondary,50000 Quaoar,NA,NA,NA,69.6375,12534.75,2.24586009581551E-09,1.26315789473684E-11,6.68458712226845E-05,3.1875024E+022
28978 Ixion,FALSE,5910896000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,22/05/2001,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000117812088049,0.021206175848805,2.24586009581551E-09,1.26315789473684E-11,39.5118992826681,91231304352.6105
Neptune,TRUE,4498396441,2147483647,2147483647,0.0113,1.769,1.638,11.15,23560,24622,24764,24341,0.01708,NA,60189,16.11,23/09/1846,1.02E+026,62500000000000,Primary,NA,0.29,0.442,0.278582492836544,0.000160271334342,0.028848840181625,0.001250263270475,0.053684210526316,30.0699229203668,6.69459018857554E+020
Shoemaker-Levy 9,FALSE,0,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,24/03/1993,2.4E+016,NA,Primary,NA,NA,NA,NA,Inf,Inf,2.24586009581551E-09,1.26315789473684E-11,0,Inf
9 Metis,FALSE,357052000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,25/04/1848,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001950346168065,0.351062310251728,2.24586009581551E-09,1.26315789473684E-11,2.38674520118019,25002738591234
136108 Haumea,TRUE,6432011461,2147483647,2147483647,0.19126,28.19,2.6,0.401,809,33,0,498,0.6102,1960 x 1518 x 996,103774,3.92,28/12/2004,4.01E+021,2400000000,Primary,NA,NA,0.66,9.08271474132907E-06,0.000108267064545,0.019488071618037,2.24586009581551E-09,2.11052631578947E-06,42.9953409824837,1.28733042081179E+016
7066 Nessus,FALSE,3689000000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,26/04/1993,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000188770669558,0.033978720520466,2.24586009581551E-09,1.26315789473684E-11,24.6594418940483,234224979702.354
25143 Itokawa,FALSE,198049628,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,26/09/1998,2.4E+016,NA,Primary,NA,NA,NA,NA,0.003516164140435,0.632909545278217,2.24586009581551E-09,1.26315789473684E-11,1.32387999289886,81264797677167.6
10370 Hylonome,FALSE,3779000000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,27/02/1995,2.4E+016,NA,Primary,NA,NA,NA,NA,0.00018427494046,0.033169489282879,2.24586009581551E-09,1.26315789473684E-11,25.2610547350525,223201308662.424
45 Eugenia,FALSE,406934000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,27/06/1857,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001711272589658,0.308029066138489,2.24586009581551E-09,1.26315789473684E-11,2.72018577601319,19248751493082.7
(308933) 2006 SQ372,FALSE,152000000000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,27/09/2006,2.4E+016,NA,Primary,NA,NA,NA,NA,4.58141447368421E-06,0.000824654605263,2.24586009581551E-09,1.26315789473684E-11,1016.0572425848,137963227.146814
2 Pallas,FALSE,414717000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,28/03/1802,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001679157111958,0.30224828015249,2.24586009581551E-09,1.26315789473684E-11,2.7722119175858,18533047718306.3
8405 Asbolus,FALSE,2694000000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,28/03/1995,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000258491091314,0.046528396436526,2.24586009581551E-09,1.26315789473684E-11,18.0082777073912,439192927283.76
20000 Varuna,FALSE,6451398000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,28/11/2000,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000107941720539,0.019429509696968,2.24586009581551E-09,1.26315789473684E-11,43.1249319914284,76584847157.5425
4 Vesta,FALSE,353343000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,29/03/1807,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001970818722884,0.354747370119119,2.24586009581551E-09,1.26315789473684E-11,2.3619520675437,25530395131573.7
243 Ida,FALSE,428000000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,29/09/1884,2.4E+016,NA,Primary,NA,NA,NA,NA,0.001627044392523,0.292867990654206,2.24586009581551E-09,1.26315789473684E-11,2.86100328833089,17400550266398.8
Comet Hyakutake,FALSE,0,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,30/01/1996,2.4E+016,NA,Primary,NA,NA,NA,NA,Inf,Inf,2.24586009581551E-09,1.26315789473684E-11,0,Inf
951 Gaspra,FALSE,330513000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,30/07/1916,2.4E+016,NA,Primary,NA,NA,NA,NA,0.002106951920197,0.379251345635421,2.24586009581551E-09,1.26315789473684E-11,2.20934294354231,29179203180216
15760 Albion,FALSE,6547379000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,30/08/1992,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000106359353873,0.019144683697095,2.24586009581551E-09,1.26315789473684E-11,43.7665253480109,74355921151.2111
136472 Makemake,TRUE,6783345606,2147483647,2147483647,0.15586,29.00685,1.4,0.5,800,725,745,715,0.05,NA,112897,0,31/03/2005,4.4E+021,1700000000,Primary,NA,NA,0.81,9.66111538274923E-06,0.000102761533982,0.018497076116691,1.08400386856109E-06,2.31578947368421E-06,45.3438646837638,1.27000100914866E+016
Halley's Comet,FALSE,2677801885,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,NA,2.4E+016,NA,Primary,NA,NA,NA,NA,0.000260054712748,0.046809848294658,2.24586009581551E-09,1.26315789473684E-11,17.8999999964572,444522383725.424
Jupiter,TRUE,778340821,740379835,816620000,0.0489,1.304,1.3262,24.79,60200,69911,71492,66854,0.06487,NA,4332.589,9.925,NA,1.9E+027,1430000000000000,Primary,NA,0.503,0.538,12.4735182215096,0.000984469758396,0.177204556511369,0.010079659175537,1,5.20288702879245,4.16536691748838E+023
Mars,TRUE,227943824,206700000,249200000,0.0935,1.85,3.9341,3.71,5030,3389.5,3396.19,3376.2,0.00589,NA,686.98,24.6229,NA,6.42E+023,163000000000,Primary,NA,0.25,0.17,0.007784519549393,0.003069754151356,0.552555747244111,2.36933295710391E-05,0.000337894736842,1.52371035051103,1.64103803616008E+021
Mercury,TRUE,57909227,46001200,69816900,0.2056,7,5.4291,3.7,4250,2439.4,2440.53,2439.7,0,NA,87.969,1407.6,NA,3.3E+023,60830000000,Primary,NA,0.088,0.142,0.00793862161041,0.01206684040179,2.17203127232211,1.22721557360848E-05,0.000173684210526,0.38709927306472,1.30694611766347E+022
Saturn,TRUE,1426666422,1349823615,1503509229,0.0565,2.485,0.6871,10.44,36090,58232,60268,54364,0.09796,NA,10759.22,10.656,NA,5.68E+026,827000000000000,Primary,NA,0.342,0.499,2.75234605422744,0.000528907100051,0.09520327800916,0.006993236758857,0.298947368421053,9.536675992274,3.70631847797544E+022
Sun,FALSE,0,0,0,0,0,1.408,274,617000,696342,0,0,0,39x37x25,2.74,601,NA,1.99E+030,1.41E+018,Primary,NA,NA,NA,NA,Inf,Inf,1,1047.36842105263,0,Inf
Earth,TRUE,149598262,147095000,152100000,0.0167,0,5.5136,9.8,11190,6371.0084,6378.1366,6356.8,0.00335,NA,365.256,23.9345,NA,5.97E+024,1080000000000,Primary,NA,0.306,0.367,0.089354528986557,0.004697334039883,0.845520127179018,8.37088112086593E-05,0.003142105263158,1.00000261567894,3.54291321144174E+022
Venus,TRUE,108208475,107477000,108939000,0.0067,3.39,5.243,8.87,10360,6051.8,6051.8,6051.8,0,NA,224.701,-5832.5,NA,4.87E+024,928000000000,Primary,NA,0.76,0.689,0.085703445491474,0.006491116338161,1.168400940869,7.55307771042798E-05,0.002563157894737,0.723328978505307,5.52389846186654E+022
Kerberos,FALSE,59000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,20/07/2011,2.4E+016,NA,Secondary,Pluto,NA,NA,NA,11.8029661016949,2124.53389830508,2.24586009581551E-09,1.26315789473684E-11,0.000394390640214,9.15685837403045E+020
S/2011 J 1,FALSE,20155290,0,0,0.296,162.8,1,0,0,0.5,0,0,0,NA,580.7,0,29/01/2012,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.034548870296582,6.21879665338479,5.15578534392908E-13,1.26315789473684E-11,0.134729791979586,7846435658973901
S/2011 J 2,FALSE,23329710,0,0,0.332,148.8,1,0,0,0.5,0,0,0,NA,726.8,0,29/01/2012,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.029847884950134,5.37261929102419,5.15578534392908E-13,1.26315789473684E-11,0.155949479032257,5856414938832261
Styx,FALSE,45000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,11/07/2012,2.4E+016,NA,Secondary,Pluto,NA,NA,NA,15.475,2785.5,2.24586009581551E-09,1.26315789473684E-11,0.000300806420502,1.57407525925926E+021
Hippocamp,FALSE,105200,0,0,0,0,1,0,0,17,0,0,0,NA,0.95,0,01/07/2013,3E+016,NA,Secondary,Neptune,NA,NA,NA,6.61938212927757,1191.48878326996,5.96008785758202E-10,1.57894736842105E-11,0.000703218565263,3.60022011305643E+020
S/2015 (136472) 1,FALSE,21100,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,26/04/2016,2.4E+016,NA,Secondary,136472 Makemake,NA,NA,NA,33.0035545023697,5940.63981042654,2.24586009581551E-09,1.26315789473684E-11,0.00014104478828,7.1595480784349E+021
S/2017 J 1,FALSE,23587000,0,0,0.397,149.2,1,0,0,2,0,0,0,NA,734.2,0,06/06/2017,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.029522364014076,5.3140255225336,8.24925655028653E-12,1.26315789473684E-11,0.157669356452946,5729346737465006
S/2016 J 1,FALSE,20651000,0,0,0.141,139.8,1,0,0,0.5,0,0,0,NA,602.7,0,06/06/2017,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.033719553532517,6.06951963585299,5.15578534392908E-13,1.26315789473684E-11,0.138043408661966,7474262510735348
Valetudo,FALSE,18980000,0,0,0.222,34,1,0,0,0.5,0,0,0,NA,533,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.036688224446786,6.6038804004215,5.15578534392908E-13,1.26315789473684E-11,0.126873463580655,8848264658822276
S/2017 J 2,FALSE,23303000,0,0,0.236,166.4,1,0,0,1,0,0,0,NA,723,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.029882118182208,5.37878127279749,2.06231413757163E-12,1.26315789473684E-11,0.155770933710222,5869847929471585
S/2017 J 3,FALSE,20694000,0,0,0.148,147.9,1,0,0,1,0,0,0,NA,606,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.033649511935827,6.05691214844883,2.06231413757163E-12,1.26315789473684E-11,0.138330845908223,7443233287106161
Pandia,FALSE,11525000,0,0,0.18,28.2,1,0,0,1.5,0,0,0,NA,252,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.060420260303688,10.8756468546638,4.64020680953618E-12,1.26315789473684E-11,0.077039866584144,2.39976465384597E+016
S/2017 J 5,FALSE,23232000,0,0,0.284,164.3,1,0,0,1,0,0,0,NA,719,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.029973441804408,5.39521952479339,2.06231413757163E-12,1.26315789473684E-11,0.155296328024541,5905780783985612
S/2017 J 6,FALSE,22455000,0,0,0.557,155.2,1,0,0,1,0,0,0,NA,683,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.031010598975729,5.58190781563126,2.06231413757163E-12,1.26315789473684E-11,0.150102403830538,6321561998784179
S/2017 J 7,FALSE,20627000,0,0,0.215,143.4,1,0,0,1,0,0,0,NA,603,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.033758811266786,6.07658602802153,2.06231413757163E-12,1.26315789473684E-11,0.137882978571031,7491665590002511
S/2017 J 8,FALSE,23233000,0,0,0.312,164.7,1,0,0,0.5,0,0,0,NA,720,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.029972130159687,5.3949834287436,5.15578534392908E-13,1.26315789473684E-11,0.155303012611663,5905272399043071
S/2017 J 9,FALSE,21487000,0,0,0.229,152.7,1,0,0,1.5,0,0,0,NA,639,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.032407665099828,5.833379717969,4.64020680953618E-12,1.26315789473684E-11,0.143631723496182,6903970909610359
Ersa,FALSE,11483000,0,0,0.094,30.6,1,0,0,1.5,0,0,0,NA,252,0,17/07/2018,2.4E+016,NA,Secondary,Jupiter,NA,NA,NA,0.060641252285988,10.9154254114778,4.64020680953618E-12,1.26315789473684E-11,0.076759113925009,2.417351423759E+016
Ultima Thule,FALSE,6633400000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,26/06/2014,2.4E+016,NA,Primary,Earth	,NA,NA,NA,0.000104980100703,0.018896418126451,2.24586009581551E-09,1.26315789473684E-11,44.3415402168555,72439950948.4428
101955 Bennu,FALSE,168400000,0,0,0,0,1,0,0,33,0,0,0,39x37x25,2.74,0,11/09/1999,2.4E+016,NA,Primary,Mars,NA,NA,NA,0.004135243467934,0.744343824228028,2.24586009581551E-09,1.26315789473684E-11,1.12568447139001,112400009027257
